Date,Open,High,Low,Close,Volume
15/08/2017 16:00:00,2468.66,2468.9,2461.61,2464.61,0
16/08/2017 16:00:00,2468.63,2474.93,2463.86,2468.11,0
17/08/2017 16:00:00,2462.95,2465.02,2430.01,2430.01,0
18/08/2017 16:00:00,2427.64,2440.27,2420.69,2425.55,0
21/08/2017 16:00:00,2425.5,2430.58,2417.35,2428.37,0
22/08/2017 16:00:00,2433.75,2454.77,2433.67,2452.51,0
23/08/2017 16:00:00,2444.88,2448.91,2441.42,2444.04,0
24/08/2017 16:00:00,2447.91,2450.39,2436.31,2438.97,0
25/08/2017 16:00:00,2444.72,2453.96,2442.22,2443.05,0
28/08/2017 16:00:00,2447.35,2449.12,2439.03,2444.24,0
29/08/2017 16:00:00,2431.94,2449.19,2428.2,2446.3,0
30/08/2017 16:00:00,2446.06,2460.31,2443.77,2457.59,0
31/08/2017 16:00:00,2462.65,2475.01,2462.65,2471.65,0
01/09/2017 16:00:00,2474.42,2480.38,2473.85,2476.55,0
05/09/2017 16:00:00,2470.35,2471.97,2446.55,2457.85,0
06/09/2017 16:00:00,2463.83,2469.64,2459.2,2465.54,0
07/09/2017 16:00:00,2468.06,2468.62,2460.29,2465.1,0
08/09/2017 16:00:00,2462.25,2467.11,2459.4,2461.43,0
11/09/2017 16:00:00,2474.52,2488.95,2474.52,2488.11,0
12/09/2017 16:00:00,2491.94,2496.77,2490.37,2496.48,0
13/09/2017 16:00:00,2493.89,2498.37,2492.14,2498.37,0
14/09/2017 16:00:00,2494.56,2498.43,2491.35,2495.62,0
15/09/2017 16:00:00,2495.67,2500.23,2493.16,2500.23,0
18/09/2017 16:00:00,2502.51,2508.32,2499.92,2503.87,0
19/09/2017 16:00:00,2506.29,2507.84,2503.19,2506.65,0
20/09/2017 16:00:00,2506.84,2508.85,2496.67,2508.24,0
21/09/2017 16:00:00,2507.16,2507.16,2499,2500.6,0
22/09/2017 16:00:00,2497.26,2503.47,2496.54,2502.22,0
25/09/2017 16:00:00,2499.39,2502.54,2488.03,2496.66,0
26/09/2017 16:00:00,2501.04,2503.51,2495.12,2496.84,0
27/09/2017 16:00:00,2503.3,2511.75,2495.91,2507.04,0
28/09/2017 16:00:00,2503.41,2510.81,2502.93,2510.06,0
29/09/2017 16:00:00,2509.96,2519.44,2509.11,2519.36,0
02/10/2017 16:00:00,2521.2,2529.23,2520.4,2529.12,0
03/10/2017 16:00:00,2530.34,2535.13,2528.85,2534.58,0
04/10/2017 16:00:00,2533.48,2540.53,2531.8,2537.74,0
05/10/2017 16:00:00,2540.86,2552.51,2540.02,2552.07,0
06/10/2017 16:00:00,2547.44,2549.41,2543.79,2549.33,0
09/10/2017 16:00:00,2551.39,2551.82,2541.6,2544.73,0
10/10/2017 16:00:00,2549.99,2555.23,2544.86,2550.64,0
11/10/2017 16:00:00,2550.62,2555.24,2547.95,2555.24,0
12/10/2017 16:00:00,2552.88,2555.33,2548.31,2550.93,0
