Date,Open,High,Low,Close,Volume
17/08/2016 16:00:00,4799.03,4807.05,4772.43,4805.45,0
18/08/2016 16:00:00,4802.33,4814.54,4794.29,4808.68,0
19/08/2016 16:00:00,4800.2,4816,4786.27,4806.14,0
22/08/2016 16:00:00,4797.95,4817.36,4791.06,4808.56,0
23/08/2016 16:00:00,4828.79,4836.45,4816.76,4818.48,0
24/08/2016 16:00:00,4812.49,4821.3,4770.73,4783.49,0
25/08/2016 16:00:00,4773.68,4792.47,4768,4775.43,0
26/08/2016 16:00:00,4782.46,4815.58,4758.1,4783.69,0
29/08/2016 16:00:00,4787.93,4804.42,4784.63,4791.09,0
30/08/2016 16:00:00,4787.77,4797.62,4760.28,4775.99,0
31/08/2016 16:00:00,4770.23,4775.19,4751.69,4771.05,0
01/09/2016 16:00:00,4774.81,4787.94,4750.24,4783.94,0
02/09/2016 16:00:00,4806.14,4816.7,4781.61,4798.74,0
06/09/2016 16:00:00,4806.66,4829.51,4797.34,4829.51,0
07/09/2016 16:00:00,4829.91,4839.59,4813.99,4831.86,0
08/09/2016 16:00:00,4816.48,4816.48,4791.22,4804,0
09/09/2016 16:00:00,4763.04,4773.77,4681.53,4681.53,0
12/09/2016 16:00:00,4656.59,4772.44,4656.51,4764.65,0
13/09/2016 16:00:00,4740,4756.2,4701.79,4722.84,0
14/09/2016 16:00:00,4726.75,4770.39,4726.75,4746.06,0
15/09/2016 16:00:00,4749.71,4826.02,4748.67,4819.9,0
16/09/2016 16:00:00,4811.79,4821.85,4794.2,4818.05,0
19/09/2016 16:00:00,4833.84,4843.76,4787.44,4796.07,0
20/09/2016 16:00:00,4813.78,4824.21,4797.78,4805.22,0
21/09/2016 16:00:00,4826.58,4858.57,4797.9,4853.75,0
22/09/2016 16:00:00,4879.28,4895.5,4876.37,4891.36,0
23/09/2016 16:00:00,4881.45,4882.42,4853.41,4858.91,0
26/09/2016 16:00:00,4830.17,4837.34,4812.32,4817.17,0
27/09/2016 16:00:00,4813.89,4868.38,4811.28,4866.71,0
28/09/2016 16:00:00,4871.84,4877.3,4850.04,4875.27,0
29/09/2016 16:00:00,4868.46,4875.52,4819.02,4838.3,0
30/09/2016 16:00:00,4856.1,4889.23,4846.9,4875.7,0
03/10/2016 16:00:00,4864.63,4872.14,4848.21,4866.63,0
04/10/2016 16:00:00,4880.57,4891.5,4841.72,4859.47,0
05/10/2016 16:00:00,4872.98,4891.35,4870.81,4877.75,0
06/10/2016 16:00:00,4871.95,4883.97,4851.53,4873.92,0
07/10/2016 16:00:00,4883.94,4884.7,4840.93,4864.52,0
10/10/2016 16:00:00,4887.73,4904.72,4885.59,4893.77,0
11/10/2016 16:00:00,4890.17,4890.17,4804.24,4821.91,0
12/10/2016 16:00:00,4824.27,4836.55,4806.33,4819.63,0
13/10/2016 16:00:00,4785.59,4816.33,4760.07,4803.1,0
14/10/2016 16:00:00,4828.9,4845.99,4806.73,4808.49,0
17/10/2016 16:00:00,4808.47,4814.88,4790.45,4796.17,0
18/10/2016 16:00:00,4849.91,4860.68,4837.31,4839.72,0
19/10/2016 16:00:00,4833.81,4845.07,4830.68,4836.61,0
20/10/2016 16:00:00,4831.31,4842.32,4805.84,4832.71,0
21/10/2016 16:00:00,4836.54,4853.61,4822.78,4851.86,0
24/10/2016 16:00:00,4884.16,4911.59,4880.77,4909.97,0
25/10/2016 16:00:00,4908.18,4911.76,4885.9,4891.45,0
26/10/2016 16:00:00,4863.52,4886.32,4846.44,4860.59,0
27/10/2016 16:00:00,4883.07,4885.83,4831.69,4836.45,0
28/10/2016 16:00:00,4820.5,4848.54,4794.07,4805.59,0
31/10/2016 16:00:00,4821.32,4823.92,4801.16,4801.27,0
01/11/2016 16:00:00,4810.3,4811.02,4726.35,4766.94,0
02/11/2016 16:00:00,4764.83,4773.65,4717.56,4726.91,0
03/11/2016 16:00:00,4718.53,4732.2,4673.05,4679.1,0
04/11/2016 16:00:00,4647.59,4697.94,4647.59,4660.46,0
07/11/2016 16:00:00,4737.98,4777.06,4731.79,4773.73,0
08/11/2016 16:00:00,4766.48,4824.97,4757.24,4804.92,0
09/11/2016 16:00:00,4748.9,4832.94,4747.35,4825.18,0
10/11/2016 16:00:00,4849.71,4855.79,4685.74,4747.03,0
11/11/2016 16:00:00,4729.14,4759.82,4711.96,4751.95,0
14/11/2016 16:00:00,4752.61,4753.27,4677.41,4702.04,0
15/11/2016 16:00:00,4733.57,4778.65,4727.98,4764.47,0
16/11/2016 16:00:00,4745.03,4794.57,4742.95,4792.27,0
17/11/2016 16:00:00,4789.79,4826.75,4781.72,4826.59,0
18/11/2016 16:00:00,4832.81,4840.81,4804.44,4808.04,0
21/11/2016 16:00:00,4822.03,4862.23,4819.57,4859,0
22/11/2016 16:00:00,4876.92,4884.63,4861.08,4873.84,0
23/11/2016 16:00:00,4856.72,4859.67,4832.59,4853.86,0
25/11/2016 16:00:00,4861.47,4870.9,4853.04,4870.02,0
28/11/2016 16:00:00,4861.73,4878.87,4852.71,4857.02,0
29/11/2016 16:00:00,4859.85,4896.57,4848.89,4873.21,0
30/11/2016 16:00:00,4876.3,4880.76,4810.81,4810.81,0
01/12/2016 16:00:00,4806.77,4810.44,4723.57,4734.1,0
02/12/2016 16:00:00,4734.38,4759.03,4721.41,4739.37,0
05/12/2016 16:00:00,4762.34,4795.28,4743.53,4778.14,0
06/12/2016 16:00:00,4786.06,4796.58,4769.39,4788.67,0
07/12/2016 16:00:00,4778.86,4854.32,4765.44,4851.94,0
08/12/2016 16:00:00,4849.75,4869.56,4843.04,4859.19,0
09/12/2016 16:00:00,4878.54,4897.24,4877.18,4895.9,0
12/12/2016 16:00:00,4878.04,4882.98,4854.27,4874.3,0
13/12/2016 16:00:00,4893.65,4960.48,4890.15,4935.84,0
14/12/2016 16:00:00,4943.64,4955.25,4910.76,4921.22,0
15/12/2016 16:00:00,4925.65,4959.9,4919.81,4933.41,0
16/12/2016 16:00:00,4945.04,4952.14,4904.38,4914.86,0
19/12/2016 16:00:00,4919.16,4963,4911.75,4934.85,0
20/12/2016 16:00:00,4948.34,4961.55,4944.32,4953.8,0
21/12/2016 16:00:00,4952.07,4957.45,4938.24,4948.9,0
22/12/2016 16:00:00,4948.36,4948.36,4917.33,4934.39,0
23/12/2016 16:00:00,4927.53,4940.04,4922.94,4940.02,0
27/12/2016 16:00:00,4948.92,4992.08,4947.59,4965.81,0
28/12/2016 16:00:00,4976.42,4978.43,4922.09,4926.29,0
29/12/2016 16:00:00,4923.92,4933.71,4903.28,4918.28,0
30/12/2016 16:00:00,4925.36,4927.16,4853.93,4863.62,0
03/01/2017 16:00:00,4900.85,4928.49,4884.52,4911.33,0
04/01/2017 16:00:00,4920.79,4944.74,4919.8,4937.21,0
05/01/2017 16:00:00,4936.35,4967.9,4935.34,4964.95,0
06/01/2017 16:00:00,4973.87,5020.7,4957.82,5007.08,0
09/01/2017 16:00:00,5013.82,5033.32,5009.45,5024.9,0
10/01/2017 16:00:00,5027.5,5049.83,5016.19,5035.17,0
11/01/2017 16:00:00,5033.88,5050.21,5012.65,5050.21,0
12/01/2017 16:00:00,5029.28,5044.36,4995.07,5041.43,0
13/01/2017 16:00:00,5047.56,5066.95,5045.92,5059.51,0
17/01/2017 16:00:00,5043.07,5053.2,5029.61,5044.65,0
18/01/2017 16:00:00,5050.26,5058.2,5039.18,5055.85,0
19/01/2017 16:00:00,5061.1,5078.41,5041.21,5051.17,0
20/01/2017 16:00:00,5070.15,5085.34,5050.02,5063.2,0
23/01/2017 16:00:00,5055.97,5073.24,5035.49,5065.7,0
24/01/2017 16:00:00,5079.61,5108.22,5068.37,5101.06,0
25/01/2017 16:00:00,5132.87,5153.18,5129,5151.47,0
26/01/2017 16:00:00,5164.12,5168.2,5148.85,5156.92,0
27/01/2017 16:00:00,5169.49,5172.43,5150.18,5168.06,0
30/01/2017 16:00:00,5146.41,5146.88,5098.34,5129.33,0
31/01/2017 16:00:00,5107.47,5116.8,5086.33,5116.77,0
01/02/2017 16:00:00,5157.83,5162.46,5128.9,5152.69,0
02/02/2017 16:00:00,5141.28,5162.56,5128.76,5147.7,0
03/02/2017 16:00:00,5153.61,5165.47,5147.58,5161.6,0
06/02/2017 16:00:00,5154.18,5167.96,5148.06,5167.96,0
07/02/2017 16:00:00,5178.85,5196.27,5174.34,5185.88,0
08/02/2017 16:00:00,5176.5,5201.57,5168.98,5196.58,0
09/02/2017 16:00:00,5200.17,5221.62,5196.07,5212.16,0
10/02/2017 16:00:00,5219.81,5234.27,5212.83,5226.69,0
13/02/2017 16:00:00,5242.49,5262.42,5241,5256.82,0
14/02/2017 16:00:00,5251.36,5271.1,5238.69,5271.07,0
15/02/2017 16:00:00,5266.12,5304.34,5264.44,5302.39,0
16/02/2017 16:00:00,5306.38,5316.79,5287.54,5300.64,0
17/02/2017 16:00:00,5295.49,5324.72,5291.7,5324.72,0
21/02/2017 16:00:00,5334.57,5353.16,5330.47,5350.73,0
22/02/2017 16:00:00,5345.18,5354.73,5335.8,5352.13,0
23/02/2017 16:00:00,5358.03,5358.53,5309.99,5332.37,0
24/02/2017 16:00:00,5305.23,5343.31,5304.01,5343.31,0
27/02/2017 16:00:00,5330.56,5347.88,5322.13,5347.55,0
28/02/2017 16:00:00,5344.18,5347.47,5316.7,5330.31,0
01/03/2017 16:00:00,5368.65,5398.43,5355.38,5390.99,0
02/03/2017 16:00:00,5386.34,5387.73,5355.53,5363.26,0
03/03/2017 16:00:00,5355.21,5373.48,5344.48,5373.48,0
06/03/2017 16:00:00,5352.61,5368.27,5338.61,5360.31,0
07/03/2017 16:00:00,5348.2,5373.26,5341.43,5351.28,0
08/03/2017 16:00:00,5351.35,5375.77,5348.73,5359.8,0
09/03/2017 16:00:00,5355.78,5370.66,5336.08,5363.98,0
10/03/2017 16:00:00,5390.46,5394.66,5364.1,5385.9,0
13/03/2017 16:00:00,5387.73,5396.39,5382.02,5394.57,0
14/03/2017 16:00:00,5382.79,5384.88,5360.7,5382.17,0
15/03/2017 16:00:00,5392.48,5426.84,5375.88,5416.25,0
16/03/2017 16:00:00,5421.46,5423.66,5399.27,5412.08,0
17/03/2017 16:00:00,5413.47,5423.28,5406.81,5408.76,0
20/03/2017 16:00:00,5406.02,5426.47,5400.16,5413.31,0
21/03/2017 16:00:00,5433.28,5439.58,5328.71,5332.53,0
22/03/2017 16:00:00,5332.64,5372.27,5327.25,5367.55,0
23/03/2017 16:00:00,5356.71,5375.43,5346.3,5355.14,0
24/03/2017 16:00:00,5376.74,5392.28,5345.94,5364,0
27/03/2017 16:00:00,5320.23,5383.22,5316.02,5374.27,0
28/03/2017 16:00:00,5371.9,5422.25,5363.29,5407.21,0
29/03/2017 16:00:00,5410.14,5433.36,5405.1,5430.27,0
30/03/2017 16:00:00,5430.31,5446.51,5425.3,5439.74,0
31/03/2017 16:00:00,5430.99,5451.5,5427.5,5436.23,0
03/04/2017 16:00:00,5440.2,5453.44,5403.31,5432.2,0
04/04/2017 16:00:00,5415.53,5441.34,5415.3,5440.41,0
05/04/2017 16:00:00,5447.27,5479.86,5409.04,5418.52,0
06/04/2017 16:00:00,5423.65,5435.06,5407.87,5420.88,0
07/04/2017 16:00:00,5420.94,5434.18,5400.08,5418.37,0
10/04/2017 16:00:00,5423.57,5442.71,5406.58,5421.68,0
11/04/2017 16:00:00,5413.91,5422.79,5359.14,5398.4,0
12/04/2017 16:00:00,5394.61,5399.55,5370.24,5377.03,0
13/04/2017 16:00:00,5370.69,5398.99,5353.59,5353.59,0
17/04/2017 16:00:00,5369.21,5399.2,5367.59,5399.2,0
18/04/2017 16:00:00,5383.74,5405.54,5377.91,5391.66,0
19/04/2017 16:00:00,5416.3,5431,5392.28,5399.64,0
20/04/2017 16:00:00,5422.47,5455.88,5413.32,5443.53,0
21/04/2017 16:00:00,5447.28,5450.81,5430.22,5442.05,0
24/04/2017 16:00:00,5503.27,5513.57,5494.46,5508.03,0
25/04/2017 16:00:00,5523.48,5557.93,5521.52,5548.19,0
26/04/2017 16:00:00,5553.6,5563.97,5537.99,5541.09,0
27/04/2017 16:00:00,5555.27,5573.26,5551.55,5571.28,0
28/04/2017 16:00:00,5598.47,5600,5575.21,5583.53,0
01/05/2017 16:00:00,5602.44,5640.48,5600.31,5629.63,0
02/05/2017 16:00:00,5642.41,5645.08,5625.49,5644.07,0
03/05/2017 16:00:00,5624.87,5629.78,5608.16,5625.16,0
04/05/2017 16:00:00,5623.57,5633.49,5606.05,5626.32,0
05/05/2017 16:00:00,5640.78,5646.09,5619.6,5646.09,0
08/05/2017 16:00:00,5649.18,5659.07,5638,5659.07,0
09/05/2017 16:00:00,5667.98,5691.21,5664,5678.31,0
10/05/2017 16:00:00,5681.33,5683.64,5661.44,5681.68,0
11/05/2017 16:00:00,5662.59,5675.5,5637.4,5674.22,0
12/05/2017 16:00:00,5683.58,5687.42,5672.03,5686.81,0
15/05/2017 16:00:00,5687.97,5706.61,5683.1,5704.48,0
16/05/2017 16:00:00,5715.15,5724.71,5699.41,5724.44,0
17/05/2017 16:00:00,5673.62,5688.74,5578.16,5580.55,0
18/05/2017 16:00:00,5569.81,5645.08,5568.47,5626.31,0
19/05/2017 16:00:00,5640.71,5673.63,5640.68,5651.56,0
22/05/2017 16:00:00,5662.95,5701.05,5661.59,5699.4,0
23/05/2017 16:00:00,5714.94,5716.55,5690.2,5703.35,0
24/05/2017 16:00:00,5720.83,5732.57,5705.17,5730.3,0
25/05/2017 16:00:00,5748.29,5793.13,5738.82,5778.37,0
26/05/2017 16:00:00,5782.17,5790.19,5771.71,5788.36,0
30/05/2017 16:00:00,5785.38,5799.99,5781.37,5794.63,0
31/05/2017 16:00:00,5812.97,5813.26,5762.56,5788.8,0
01/06/2017 16:00:00,5804.17,5816.6,5779.89,5816.51,0
02/06/2017 16:00:00,5834.41,5881.46,5825.74,5881.46,0
05/06/2017 16:00:00,5881.21,5888.92,5871.09,5878.12,0
06/06/2017 16:00:00,5869.48,5890.88,5848.32,5856.77,0
07/06/2017 16:00:00,5871.77,5883.19,5845.96,5877.59,0
08/06/2017 16:00:00,5894.75,5895.18,5852.65,5885.3,0
09/06/2017 16:00:00,5891.67,5897.69,5657.76,5741.94,0
12/06/2017 16:00:00,5677.16,5716.2,5633.34,5708.18,0
13/06/2017 16:00:00,5740.21,5760.54,5709.17,5751.82,0
14/06/2017 16:00:00,5774.12,5774.19,5682.35,5727.07,0
15/06/2017 16:00:00,5661.36,5707.37,5634.58,5700.89,0
16/06/2017 16:00:00,5694.21,5695.74,5656.62,5681.48,0
19/06/2017 16:00:00,5729.54,5776.37,5724.49,5772.22,0
20/06/2017 16:00:00,5762.99,5772.17,5725.01,5726.31,0
21/06/2017 16:00:00,5740.58,5784.92,5737.01,5782.39,0
22/06/2017 16:00:00,5787.43,5802.46,5767.87,5779.87,0
23/06/2017 16:00:00,5775.03,5810.31,5759.7,5803.11,0
26/06/2017 16:00:00,5832.31,5845.15,5765.87,5777.59,0
27/06/2017 16:00:00,5752.72,5761.04,5671.6,5671.6,0
28/06/2017 16:00:00,5693.48,5757.23,5660.53,5753.03,0
29/06/2017 16:00:00,5723.31,5723.66,5599.44,5653.02,0
30/06/2017 16:00:00,5676.4,5681.9,5637.74,5646.92,0
03/07/2017 16:00:00,5680.36,5684.98,5592.53,5596.96,0
05/07/2017 16:00:00,5611,5663.6,5593.66,5648.82,0
06/07/2017 16:00:00,5606.42,5628.84,5579.64,5597.9,0
07/07/2017 16:00:00,5618.85,5673.02,5618.85,5656.47,0
10/07/2017 16:00:00,5662.71,5708.62,5650.26,5694.15,0
11/07/2017 16:00:00,5687.03,5717.91,5667.27,5709.8,0
12/07/2017 16:00:00,5757.2,5785,5749.65,5778.95,0
13/07/2017 16:00:00,5785.32,5806.18,5776.62,5793.36,0
14/07/2017 16:00:00,5815.04,5844.8,5799.85,5838.08,0
17/07/2017 16:00:00,5845.82,5860.64,5830.25,5839.74,0
18/07/2017 16:00:00,5832.92,5880.55,5818.2,5880.1,0
19/07/2017 16:00:00,5898.4,5922.37,5895.54,5916.16,0
20/07/2017 16:00:00,5929.58,5932.61,5896.61,5921.22,0
21/07/2017 16:00:00,5905.6,5921.52,5890.25,5921.52,0
24/07/2017 16:00:00,5920.93,5950.58,5912.74,5941.37,0
25/07/2017 16:00:00,5927,5945.06,5916.29,5930.65,0
26/07/2017 16:00:00,5944.16,5954.38,5939.17,5950.73,0
27/07/2017 16:00:00,5994.02,5995.77,5847.05,5917.03,0
28/07/2017 16:00:00,5883.7,5918.31,5868.92,5908.92,0
31/07/2017 16:00:00,5928.68,5932.37,5871.79,5880.33,0
01/08/2017 16:00:00,5900.64,5905.29,5880.45,5895.17,0
02/08/2017 16:00:00,5934.07,5936.15,5859.62,5914.23,0
